RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,,ROUND,SQRT,ROUND Q,MAX BALANCE #,250898.09,RANK,LEFT,RIGHT,LEN
7807,15750410,Jordan,680,France,Female,25,4,123816.5,1,1,1,90162.35,0,,123817,351.8763988,352,,,5497,F,750410,6
7808,15568904,Kruglova,608,Germany,Male,34,3,106288.54,1,1,1,36639.25,0,,106289,326.019938,326,,,8195,M,568904,8
7809,15649033,Echezonachukwu,603,Germany,Female,55,7,127723.25,2,1,0,139469.11,1,,127723,357.3835475,357,,,2997,F,649033,14
7810,15780989,Hajek,579,Spain,Male,43,2,145843.82,1,1,1,198402.37,1,,145844,381.8952736,382,,,80,M,780989,5
7811,15771059,Welch,756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0,,148201,384.9688299,385,,,284,F,771059,5
7812,15687852,Vinogradoff,611,France,Male,30,2,104145.65,1,0,0,159629.64,0,,104146,322.7165939,323,,,2017,M,687852,11
7813,15695280,Hung,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0,,142755,377.8293265,378,,,8323,M,695280,4
7814,15592751,Okwudiliolisa,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1,,81246,285.0368397,285,,,6544,F,592751,13
7815,15598338,Mays,647,Germany,Female,33,3,168560.46,2,0,0,90270.16,0,,168560,410.5605924,411,,,5491,F,598338,4
7816,15735784,Gardner,583,France,Male,38,8,0,1,1,0,47848.56,0,,0,0,0,,,7663,M,735784,7
7817,15629128,Mamelu,774,Germany,Male,42,2,132193.94,2,1,1,162865.52,0,,132194,363.5849282,364,,,1865,M,629128,6
7818,15642870,Ross,677,France,Male,58,9,0,1,0,1,168650.4,0,,0,0,0,,,1577,M,642870,4
7819,15637977,Barese,542,Germany,Male,25,8,139330.1,1,0,0,54372.37,0,,139330,373.2693398,373,,,7334,M,637977,6
7820,15600792,Swayne,613,Spain,Male,29,0,0,2,0,1,133897.32,0,,0,0,0,,,3279,M,600792,6
7821,15576131,Phillips,666,France,Male,40,5,0,2,1,0,147878.05,0,,0,0,0,,,2564,M,576131,8
7822,15686588,Manfrin,777,France,Female,28,2,134571.5,1,0,1,118313.38,0,,134572,366.8405648,367,,,4072,F,686588,7
7823,15761018,Tan,581,Germany,Male,50,2,143829.2,2,1,0,181224.24,1,,143829,379.24794,379,,,924,M,761018,3
7824,15616029,Adams,705,France,Male,32,7,0,2,1,0,7921.57,0,,0,0,0,,,9606,M,616029,5
7825,15761149,Teng,673,France,Female,44,8,133444.97,1,0,1,5708.19,0,,133445,365.3012455,365,,,9706,F,761149,4
7826,15802758,Chinwendu,594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1,,104754,323.6572261,324,,,7208,F,802758,9
7827,15647838,Davison,648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1,,116575,341.4308129,341,,,9780,F,647838,7
7828,15735968,Hsing,605,France,Male,41,10,0,2,0,1,97213.09,0,,0,0,0,,,5131,M,735968,5
7829,15581286,Castro,734,France,Female,40,9,176914.8,1,1,1,12799.23,0,,176915,420.6126484,421,,,9359,F,581286,6
7830,15625445,Parkin,572,France,Female,36,8,68348.18,2,0,1,50400.32,0,,68348,261.4345042,261,,,7530,F,625445,6
7831,15600173,Manna,595,France,Female,33,9,0,2,1,1,41447.86,0,,0,0,0,,,7977,F,600173,5
7832,15635143,Fennescey,749,France,Male,42,2,56726.83,2,0,1,185543.35,0,,56727,238.1743059,238,,,716,M,635143,9
7833,15664849,Colon,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1,,65269,255.4779834,255,,,512,M,664849,5
7834,15762455,Yeh,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0,,66220,257.3324698,257,,,1473,M,762455,3
7835,15797165,Bergamaschi,703,France,Male,56,9,0,1,0,0,85547.33,1,,0,0,0,,,5724,M,797165,11
7836,15788189,Matveyeva,665,France,Female,41,8,96147.55,1,1,0,137037.97,0,,96148,310.0774097,310,,,3123,F,788189,9
7837,15780492,Ignatyeva,648,France,Male,42,4,0,2,1,0,19283.14,0,,0,0,0,,,9056,M,780492,9
7838,15678497,Lederer,850,Spain,Male,48,2,0,1,1,0,169425.3,1,,0,0,0,,,1542,M,678497,7
7839,15588560,Nwabugwu,569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0,,145330,381.2217203,381,,,3365,F,588560,8
7840,15606003,Abramowitz,566,France,Female,21,3,0,2,1,1,3626.47,0,,0,0,0,,,9810,F,606003,10
7841,15611756,Chapman,537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0,,124192,352.4088535,352,,,7507,F,611756,7
7842,15789563,Fiorentino,706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1,,111288,333.5985611,334,,,2511,F,789563,10
7843,15702416,Cecil,734,France,Male,43,7,107805.67,1,0,0,182505.68,0,,107806,328.3382402,328,,,867,M,702416,5
7844,15766288,Ikechukwu,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1,,103701,322.0263964,322,,,307,F,766288,9
7845,15667633,Allen,612,France,Female,38,1,0,2,1,1,9209.21,0,,0,0,0,,,9543,F,667633,5
7846,15622774,Kao,648,France,Male,34,0,0,1,1,1,167931.81,0,,0,0,0,,,1615,M,622774,3
7847,15755416,Hart,557,France,Female,27,3,87739.08,1,1,1,123096.56,0,,87739,296.2076974,296,,,3827,F,755416,4
7848,15769915,Charlton,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0,,133313,365.120528,365,,,9789,F,769915,8
7849,15643908,Turnbull,433,France,Female,49,10,0,1,1,1,87711.61,0,,0,0,0,,,5618,F,643908,8
7850,15627395,Manners,643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0,,154903,393.5771843,394,,,7570,M,627395,7
7851,15679663,Chiazagomekpere,488,France,Female,36,0,0,2,1,0,136675.22,0,,0,0,0,,,3142,F,679663,15
7852,15651581,Lavrentyev,758,Germany,Male,68,6,112595.85,1,1,0,35865.44,1,,112596,335.5532745,336,,,8240,M,651581,10
7853,15596379,Wallace,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0,,119696,345.9710971,346,,,8725,M,596379,7
7854,15746674,Miller,730,France,Female,47,7,0,1,1,0,33373.26,1,,0,0,0,,,8365,F,746674,6
7855,15801256,Bazhenov,746,Spain,Male,49,7,0,2,0,1,10096.25,0,,0,0,0,,,9481,M,801256,8
7856,15663808,Ifesinachi,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0,,152615,390.6596985,391,,,564,F,663808,10
7857,15598521,Ma,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,,131647,362.831917,363,,,6027,F,598521,2
7858,15621457,Chu,850,France,Male,27,6,96654.72,2,0,0,152740.16,0,,96655,310.8938726,311,,,2337,M,621457,3
7859,15764726,Kerr,563,France,Male,22,3,137583.04,1,0,1,5791.85,0,,137583,370.9218246,371,,,9701,M,764726,4
7860,15646374,Wynne,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0,,62718,250.4356205,250,,,9337,F,646374,5
7861,15716501,Moon,659,France,Male,32,9,95377.13,1,0,1,187551.24,0,,95377,308.8316694,309,,,636,M,716501,4
7862,15589948,Disher,607,Spain,Male,28,1,135936.1,2,1,1,110560.14,0,,135936,368.6949959,369,,,4444,M,589948,6
7863,15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0,,161591,401.9838305,402,,,6837,M,811343,8
7864,15659677,Beluchi,746,France,Male,47,8,142382.03,1,1,1,62086.62,0,,142382,377.3353946,377,,,6928,M,659677,7
7865,15594436,Mazzi,588,Spain,Male,33,2,0,2,1,1,12483.56,0,,0,0,0,,,9375,M,594436,5
7866,15748995,Ifeajuna,691,Spain,Male,30,9,0,2,0,1,10963.04,0,,0,0,0,,,9433,M,748995,8
7867,15677062,Howe,666,France,Female,38,6,127043.09,1,1,1,8247,0,,127043,356.430919,356,,,9589,F,677062,4
7868,15697201,Yocum,640,Spain,Female,46,3,0,1,1,1,156260.08,0,,0,0,0,,,2184,F,697201,5
7869,15666453,Moore,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,,78886,280.8665163,281,,,8679,F,666453,5
7870,15693771,Y?an,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1,,95923,309.7143846,310,,,5765,F,693771,4
7871,15569867,Chinweuba,529,France,Female,29,8,0,2,1,0,19842.11,0,,0,0,0,,,9021,F,569867,9
7872,15711602,Lowrie,676,France,Female,36,3,91711.59,1,1,1,95393.43,0,,91712,302.8398917,303,,,5212,F,711602,6
7873,15717736,Shen,639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0,,110031,331.70921,332,,,3275,F,717736,4
7874,15750441,Lavarack,782,France,Male,36,5,81210.72,2,0,1,108003.38,0,,81211,284.9754375,285,,,4576,M,750441,8
7875,15732791,Davide,641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0,,122948,350.6394159,351,,,5045,M,732791,6
7876,15775104,Gomes,697,France,Female,38,1,182065.85,1,1,0,49503.5,0,,182066,426.6919263,427,,,7579,F,775104,5
7877,15757607,Matveyeva,623,France,Male,45,0,0,1,1,0,196533.72,1,,0,0,0,,,185,M,757607,9
7878,15793070,Fiorentino,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1,,69975,264.5278813,265,,,581,F,793070,10
7879,15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1,,123712,351.727167,352,,,1447,F,760456,11
7880,15665385,Gibney,657,France,Male,44,6,76495.04,1,1,0,79071.89,0,,76495,276.5772948,277,,,6078,M,665385,6
7881,15612418,Virgo,744,France,Female,38,9,0,2,0,0,20940.76,0,,0,0,0,,,8967,F,612418,5
7882,15727138,Kulikova,774,Spain,Male,46,9,0,2,1,1,34774.26,0,,0,0,0,,,8291,M,727138,8
7883,15732061,Liu,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1,,121875,349.1060011,349,,,9653,F,732061,3
7884,15776051,Kao,551,France,Female,45,6,0,2,1,1,51143.43,0,,0,0,0,,,7494,F,776051,3
7885,15616530,Foran,638,France,Male,36,6,188455.19,1,0,0,47031.4,1,,188455,434.1140403,434,,,7708,M,616530,5
7886,15632344,Jones,792,France,Female,42,0,99045.93,2,1,0,47160.01,0,,99046,314.7157448,315,,,7698,F,632344,5
7887,15744979,Fowler,666,France,Female,36,8,0,1,0,1,158666.99,0,,0,0,0,,,2067,F,744979,6
7888,15745433,Conti,716,Germany,Female,30,2,205770.78,2,0,0,65464.66,0,,205771,453.6198849,454,,,6754,F,745433,5
7889,15683657,Stephenson,594,France,Female,31,0,79340.95,1,1,0,78255.86,0,,79341,281.675345,282,,,6119,F,683657,10
7890,15718572,Willis,600,Germany,Male,57,9,138456.03,2,1,1,103548.25,0,,138456,372.0967616,372,,,4812,M,718572,6
7891,15665783,Ts'ui,565,France,Male,49,7,0,2,1,1,89609.26,0,,0,0,0,,,5517,M,665783,5
7892,15652782,Chibuzo,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0,,101100,317.9622619,318,,,331,M,652782,7
7893,15707025,Fang,648,Spain,Female,31,5,0,2,1,1,5199.02,0,,0,0,0,,,9726,F,707025,4
7894,15647807,Wyckoff,642,France,Male,40,8,109219.83,1,1,0,52827.51,0,,109220,330.4844928,330,,,7410,M,647807,7
7895,15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,,123277,351.1082454,351,,,5675,M,718281,4
7896,15660571,Halpern,668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0,,113034,336.2052944,336,,,4991,M,660571,7
7897,15727857,Flynn,635,Spain,Male,41,1,0,2,1,0,175611.5,0,,0,0,0,,,1228,M,727857,5
7898,15639252,Shao,603,Spain,Male,30,6,129548.5,2,1,1,19282.85,0,,129549,359.9291597,360,,,9057,M,639252,4
7899,15628144,Soares,635,France,Female,72,4,74812.84,1,0,1,27448.33,0,,74813,273.5196519,274,,,8647,F,628144,6
7900,15683560,Gallo,642,France,Female,40,7,0,2,1,0,183963.34,0,,0,0,0,,,789,F,683560,5
7901,15653275,Lei,785,Spain,Female,54,1,0,2,1,0,45113.92,1,,0,0,0,,,7795,F,653275,3
7902,15622182,Daniels,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0,,153538,391.8392528,392,,,4440,F,622182,7
7903,15613962,Kenechi,499,France,Female,38,9,0,2,0,1,183042.2,0,,0,0,0,,,835,F,613962,7
7904,15618437,Singleton,567,Spain,Male,34,10,0,2,0,1,161571.79,0,,0,0,0,,,1925,M,618437,9
7905,15783338,Williams,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0,,155619,394.4857412,394,,,1677,M,783338,8
7906,15764491,Greece,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0,,159694,399.6173169,400,,,6472,M,764491,6
7907,15712960,Olisanugo,613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0,,171653,414.3102702,414,,,9723,M,712960,9
7908,15688157,Padovano,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,,47685,218.3689538,218,,,5701,F,688157,8
7909,15579287,Rossi,581,France,Male,35,4,0,2,0,1,86383.82,0,,0,0,0,,,5683,M,579287,5
7910,15570931,Grant,620,France,Male,61,5,0,1,0,0,31641.52,1,,0,0,0,,,8453,M,570931,5
7911,15615177,Ebelegbulam,561,Spain,Male,28,6,123692,1,1,1,70548.96,0,,123692,351.6987347,352,,,6507,M,615177,11
7912,15809906,Mitchell,558,Germany,Male,26,1,148853.29,2,1,1,24411.02,0,,148853,385.8147224,386,,,8813,M,809906,8
7913,15652169,Buckley,642,France,Male,35,2,133161.95,1,0,1,122254.86,0,,133162,364.9136884,365,,,3865,M,652169,7
7914,15649450,Repina,805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0,,143221,378.4455047,378,,,697,M,649450,6
7915,15777179,Ellis,687,France,Male,35,9,0,2,0,1,73133.82,0,,0,0,0,,,6374,M,777179,5
7916,15803538,Douglas,695,Spain,Male,56,1,0,3,1,0,187734.49,1,,0,0,0,,,625,M,803538,7
7917,15610936,Becher,562,France,Male,33,6,0,2,1,0,111590.35,0,,0,0,0,,,4400,M,610936,6
7918,15590094,Nwachukwu,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,,126266,355.3392745,355,,,9211,M,590094,9
7919,15572706,Smith,589,France,Male,37,5,0,1,1,0,61324.87,0,,0,0,0,,,6964,M,572706,5
7920,15634564,Aksyonov,593,Spain,Male,31,8,112713.34,1,1,1,176868.89,0,,112713,335.7275681,336,,,1162,M,634564,8
7921,15684296,Artyomova,714,France,Male,34,5,141173.03,1,0,1,98896.06,0,,141173,375.7299562,376,,,5059,M,684296,9
7922,15702293,Medvedeva,588,Spain,Female,35,7,0,2,1,1,108739.15,0,,0,0,0,,,4543,F,702293,9
7923,15642099,Tsui,679,Spain,Male,39,6,0,2,1,0,12266.06,0,,0,0,0,,,9387,M,642099,4
7924,15773273,Runyon,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0,,118866,344.7694882,345,,,1841,M,773273,6
7925,15613337,Gallo,833,France,Male,47,2,0,2,1,1,182247.77,0,,0,0,0,,,880,M,613337,5
7926,15800482,Bradshaw,586,Spain,Female,33,7,0,2,1,1,168261.4,0,,0,0,0,,,1597,F,800482,8
7927,15732644,Evans,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1,,92316,303.8354818,304,,,2072,F,732644,5
7928,15713426,Hancock,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1,,122186,349.5511408,350,,,4865,M,713426,7
7929,15640789,Butler,711,France,Male,38,4,123345.85,1,1,0,141827.83,0,,123346,351.206492,351,,,2883,M,640789,6
7930,15598892,Bradshaw,828,France,Male,30,4,73070.18,2,0,0,161671.15,0,,73070,270.3146315,270,,,1918,M,598892,8
7931,15606436,Bergamaschi,500,Spain,Male,38,7,0,2,0,0,192013.23,0,,0,0,0,,,409,M,606436,11
7932,15751227,Ebelegbulam,807,France,Male,47,1,95120.59,1,0,0,127875.1,0,,95121,308.4169256,308,,,3572,M,751227,11
7933,15812365,Greco,850,France,Male,40,8,102800.65,1,1,0,60811.56,0,,102801,320.6259503,321,,,6996,M,812365,5
7934,15616088,Lucas,782,France,Female,70,7,97072.42,1,0,1,131177.22,0,,97072,311.5637976,312,,,3418,F,616088,5
7935,15803886,Barber,629,Spain,Male,31,6,132876.55,1,1,1,130862.11,0,,132877,364.522976,365,,,3431,M,803886,6
7936,15587311,Dobbs,582,Spain,Male,33,6,0,2,0,1,72970.93,0,,0,0,0,,,6388,M,587311,5
7937,15617401,Thomson,468,France,Male,22,2,0,2,1,0,28123.99,0,,0,0,0,,,8612,M,617401,7
7938,15775886,Su,670,France,Male,36,3,0,1,1,0,140754.19,1,,0,0,0,,,2939,M,775886,2
7939,15807305,Watkins,805,France,Male,39,2,0,1,0,0,166650.32,0,,0,0,0,,,1684,M,807305,7
7940,15761717,Ch'ien,720,France,Male,26,10,51962.91,2,1,0,45507.24,0,,51963,227.9539427,228,,,7779,M,761717,6
7941,15628008,Monds,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0,,98760,314.261038,314,,,4381,F,628008,5
7942,15583755,McClemans,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0,,156571,395.6905356,396,,,8168,M,583755,9
7943,15661409,Shen,542,France,Female,42,1,0,1,1,1,178256.58,1,,0,0,0,,,1075,F,661409,4
7944,15774250,Gallo,532,France,Male,42,1,159024.71,1,1,0,100982.93,1,,159025,398.7793876,399,,,4954,M,774250,5
7945,15681476,Foveaux,520,France,Female,39,1,73493.17,1,0,1,109626.13,1,,73493,271.095924,271,,,4492,F,681476,7
7946,15654870,Longo,759,France,Female,45,8,0,2,1,1,99251.24,0,,0,0,0,,,5044,F,654870,5
7947,15790448,Calabresi,473,France,Female,35,6,69617.36,1,1,0,143345.69,0,,69617,263.8503364,264,,,2806,F,790448,9
7948,15785326,Randall,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,0,,136526,369.4942489,369,,,7055,F,785326,7
7949,15592854,Garcia,705,France,Male,25,3,113736.27,1,0,1,196864.61,0,,113736,337.2476835,337,,,167,M,592854,6
7950,15617486,Sullivan,530,France,Male,52,1,106723.28,1,0,0,109960.4,1,,106723,326.6848634,327,,,4476,M,617486,8
7951,15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,,138848,372.623134,373,,,3599,F,806796,7
7952,15644699,Crawford,850,France,Female,40,0,0,2,1,0,1099.95,0,,0,0,0,,,9938,F,644699,8
7953,15622305,Martin,746,Germany,Female,33,2,107868.14,2,1,1,146192.4,0,,107868,328.4326415,328,,,2656,F,622305,6
7954,15608209,Currey,622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,,96926,311.3294075,311,,,7621,M,608209,6
7955,15626898,Teng,743,France,Male,30,7,77599.23,1,0,0,144407.1,0,,77599,278.5659706,279,,,2744,M,626898,4
7956,15644297,Austin,732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,,178788,422.8333005,423,,,227,M,644297,6
7957,15731569,Hudson,850,France,Male,81,5,0,2,1,1,44827.47,0,,0,0,0,,,7813,M,731569,6
7958,15582149,Ts'ui,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0,,129668,360.0944321,360,,,5570,F,582149,5
7959,15802483,Hancock,686,France,Male,34,6,146178.13,2,1,1,88837.11,0,,146178,382.3323162,382,,,5562,M,802483,7
7960,15686999,Nicholas,556,France,Female,40,8,0,2,1,0,62112.7,0,,0,0,0,,,6927,F,686999,8
7961,15772479,Napolitano,673,France,Male,37,4,0,2,0,0,163563.07,0,,0,0,0,,,1825,M,772479,10
7962,15778884,Jamieson,809,France,Female,38,2,154763.21,2,1,1,174800.31,0,,154763,393.3992883,393,,,1270,F,778884,8
7963,15623630,Foster,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,,116251,340.9560089,341,,,7922,F,623630,6
7964,15774316,Moretti,630,France,Male,37,6,0,2,1,1,82647.65,0,,0,0,0,,,5885,M,774316,7
7965,15695097,Chiedozie,564,Germany,Female,30,0,100954.88,2,0,0,134175.15,0,,100955,317.7341656,318,,,3267,F,695097,9
7966,15645404,Okwukwe,625,France,Female,51,4,124620.01,2,1,0,92243.94,1,,124620,353.0155804,353,,,5389,F,645404,7
7967,15750574,Lumholtz,677,Spain,Female,34,4,0,2,1,1,6175.53,0,,0,0,0,,,9677,F,750574,8
7968,15636812,Rose,583,France,Male,40,9,112701.04,1,0,0,29213.63,0,,112701,335.709696,336,,,8550,M,636812,4
7969,15712068,Wan,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0,,84693,291.0206178,291,,,6660,M,712068,3
7970,15652030,De Bernales,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1,,108205,328.9452842,329,,,1560,M,652030,11
7971,15577398,Ch'eng,850,France,Male,30,6,86449.39,1,1,1,188809.23,0,,86449,294.022108,294,,,562,M,577398,6
7972,15756848,Edmondson,633,Spain,Male,42,10,0,1,0,1,79408.17,0,,0,0,0,,,6053,M,756848,9
7973,15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0,,73195,270.5457447,271,,,5536,M,806929,6
7974,15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0,,124593,352.9773364,353,,,5697,M,656005,6
7975,15722632,Dickson,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,,119656,345.9132839,346,,,9351,M,722632,7
7976,15794356,Toscani,641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0,,121765,348.9484203,349,,,1689,M,794356,7
7977,15659656,Pan,849,France,Male,35,4,110837.73,1,0,0,126419.8,0,,110838,332.9234146,333,,,3648,M,659656,3
7978,15588341,Chigozie,647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,,99835,315.9667704,316,,,5541,M,588341,8
7979,15709142,Sagese,608,Germany,Female,30,2,91057.37,2,1,0,132973.17,0,,91057,301.7565244,302,,,3327,F,709142,6
7980,15627042,Reilly,555,France,Female,26,7,0,2,1,0,93122.41,0,,0,0,0,,,5345,F,627042,6
7981,15627517,Taylor,497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0,,149400,386.5229618,387,,,1640,M,627517,6
7982,15803032,Yen,599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,,89112,298.5163312,299,,,2142,M,803032,3
7983,15665129,Kapustin,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0,,132528,364.0439534,364,,,4610,M,665129,8
7984,15628272,Singh,774,France,Female,36,9,114997.42,1,1,0,75304.09,0,,114997,339.1120759,339,,,6267,F,628272,5
7985,15678206,Yeh,464,France,Male,46,6,161798.53,1,1,0,182944.47,0,,161799,402.2424642,402,,,840,M,678206,3
7986,15678427,Genovese,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0,,96129,310.0467707,310,,,9691,F,678427,8
7987,15678067,Boyle,667,Spain,Male,45,3,0,2,0,0,163655.01,0,,0,0,0,,,1819,M,678067,5
7988,15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92,0,,133051,364.761566,365,,,5530,M,793331,5
7989,15699532,Okagbue,516,France,Male,51,8,120124.35,2,0,1,168773.54,0,,120124,346.5890939,347,,,1573,M,699532,7
7990,15605827,Khan,645,France,Male,39,8,0,2,0,0,96864.36,0,,0,0,0,,,5141,M,605827,4
7991,15643635,Robertson,664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0,,133706,365.6583104,366,,,3256,M,643635,9
7992,15787710,Tikhonov,427,Spain,Female,39,9,0,2,1,0,28368.37,0,,0,0,0,,,8593,F,787710,8
7993,15614137,MacDonald,685,France,Female,40,7,0,2,1,0,103898.59,0,,0,0,0,,,4789,F,614137,9
7994,15754494,Ah Mouy,585,France,Female,33,4,152805.05,1,1,0,63239.65,0,,152805,390.9028012,391,,,6859,F,754494,7
7995,15713440,Barese,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1,,151701,389.4881256,389,,,1509,F,713440,6
7996,15803479,Winter-Irving,708,France,Female,67,1,0,2,0,1,3837.08,0,,0,0,0,,,9795,F,803479,13
7997,15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,92977.75,0,,112465,335.3580176,335,,,5353,F,709639,6
7998,15601719,Fiorentino,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0,,156007,394.9772145,395,,,444,M,601719,10
7999,15772482,Iloerika,829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1,,132406,363.8763526,364,,,4734,M,772482,8
8000,15591489,Davison,826,France,Male,26,5,142662.68,1,0,0,60285.3,0,,142663,377.7075588,378,,,7024,M,591489,7
8001,15629002,Hamilton,747,Germany,Male,36,8,102603.3,2,1,1,180693.61,0,,102603,320.3170305,320,,,949,M,629002,8
8002,15798053,Nnachetam,707,Spain,Male,32,9,0,2,1,0,126475.79,0,,0,0,0,,,3643,M,798053,9
8003,15753895,Blue,590,Spain,Male,37,1,0,2,0,0,133535.99,0,,0,0,0,,,3295,M,753895,4
8004,15595426,Madukwe,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1,,105001,324.038578,324,,,5626,M,595426,7
8005,15645815,Mills,615,France,Male,45,5,0,2,1,1,164886.64,0,,0,0,0,,,1753,M,645815,5
8006,15632848,Ferrari,634,France,Female,36,1,69518.95,1,1,0,116238.39,0,,69519,263.6645596,264,,,4174,F,632848,7
8007,15703068,Nixon,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0,,126146,355.1703816,355,,,3071,M,703068,5
8008,15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,1,,138937,372.7425385,373,,,4918,M,791513,7
8009,15587210,McCartney,591,Germany,Female,44,10,113581.98,1,1,0,1985.41,0,,113582,337.0192873,337,,,9894,F,587210,9
8010,15793803,Robinson,574,France,Male,34,1,112572.39,1,0,0,165626.6,0,,112572,335.5175107,336,,,1728,M,793803,8
8011,15787756,Nkemdirim,467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1,,114515,338.4006501,338,,,1100,M,787756,9
8012,15723437,Sal,701,France,Female,35,2,0,2,1,1,65765.22,0,,0,0,0,,,6730,F,723437,3
8013,15702715,Kao,747,France,Female,34,10,0,2,1,1,50759.8,0,,0,0,0,,,7514,F,702715,3
8014,15809872,Ikechukwu,650,France,Male,32,2,84906.45,1,1,0,163216.48,0,,84906,291.3863415,291,,,1847,M,809872,9
8015,15644295,Hargreaves,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0,,126816,356.1123418,356,,,6290,F,644295,10
8016,15778694,Sievier,638,Germany,Female,26,1,105249.76,2,1,1,23491.09,0,,105250,324.422564,324,,,8848,F,778694,7
8017,15759555,Murphy,569,Spain,Male,41,2,0,2,1,0,134272.57,0,,0,0,0,,,3264,M,759555,6
8018,15631406,Munro,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0,,109388,330.7385675,331,,,2210,M,631406,5
8019,15616676,Donnelly,632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1,,122479,349.9699987,350,,,2597,M,616676,8
8020,15771154,North,683,France,Female,73,8,137732.23,2,1,1,133210.44,0,,137732,371.1226212,371,,,3308,F,771154,5
8021,15669491,Cruz,850,France,Female,46,2,157866.77,1,1,1,18986.12,0,,157867,397.3248042,397,,,9071,F,669491,4
